category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/47506,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F16227%2Fqa8pbgnbpqi5o42m__1080_790.jpg&w=1000&q=75,SR. PHP Developer,씨에이치플랫폼(CH플랫폼),"• VOD 방송 서비스 구축을 위한 API 구현
• 서비스 운영을 위한 백오피스 관련 API 구현
• 자사 API 고도화 및 유지 보수","• PHP 개발 
  - 현재 사이트의 경우 PHP와 그누보드로 개발되어 있습니다. 
  - 현재 사이트 유지 및 관리가 우선적인 업무이나, 레거시를 걷어내는 1차적인 작업 후 비즈니스 확장성에 맞춰 새로운 LMS 사이트를 새로 설계 및 개발할 예정입니다.
• PHP 그누보드 사용 경험이 있으신 분
• MySQL 또는 유사 RDBMS 경험이 있으신 분","• LMS(학습관리시스템) 개발 및 유지보수 유경험자
• 다음 개발을 위해 코드이그나이터 or 라라밸 사용 경험이 있으신 분
• 레거시 코드 및 시스템 리팩토링 리드 경험이 있으신 분","• 각종 경조사 지원, 선택적복리후생
• 인센티브제, 상여금, 장기근속자 포상, 퇴직금, 4대 보험
• 휴게실, 회의실, 공기청정기, 자회사 제품할인
• 연차, 경조휴가제, 반차, Refresh휴가, 근로자의 날 휴무","Git
MySQL
Java
AWS
DevOps
Tomcat
Spring Framework
JPA
Nginx
Spring Boot",서울 강남구 테헤란로322 한신인터밸리24빌딩 서관 17층,3563,13
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/119964,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F11142%2F0y3inbi2zze5unqx__1080_790.jpg&w=1000&q=75,CTO(Chief Technical Officer),모빅랩,"• 사업 목표를 위한 전략적인 기술 방향 설정
• 사업 목표 달성을 위한 제품 개발 실무 대응
• 제품의 확장성, 안정성, 성능을 고려한 Software Architecture 디자인
• Engineering Principle / Culture / Dev Process / Guide를 만들고 지켜지도록 관리
• 기술 트렌드에 관심을 가지고 사업의 미래를 위한 전략적인 기술 로드맵 설정
• 리더십의 일원으로 사업 방향 설정에 적극적으로 관여
• 타부서 및 다른 직무의 실무자, 관리자와 적극적 소통
• 소프트웨어 엔지니어가 성장하여 회사에 기여할 수 있도록 동기부여 및 피드백
• 소프트웨어 엔지니어 채용","• 소프트웨어 엔지니어 실무 경력 7년 이상인 분
• 소프트웨어 엔지니어 매니저 경력 3년 이상인 분
• Product Owner(또는 Product Manager), Product Designer와 한 팀으로 일해 본 경험이 있는 분
• 높은 수준의 소프트웨어 엔지니어를 채용하고 유지하기 위해 전략을 고민하고 실행해 본 경험이 있는 분
• 모빅랩의 기술 파트(Anomaly Detection, Classification etc Algorithm, Active Learning, AutoML, AIoT Platform, Cloud Service, MLOps, Ultrasound Sensor)에 대한 전반적인 이해가 있으신 분
• 기술 자체에 대한 관심보다 고객 만족과 사업적 성과를 위한 기술 응용에 더 관심있는 분","• 산업용 예지 보전 관련 업무 및 산업용 AI솔루션 관련 업무에 경험이 있으신 분
• 대용량, 실시간 데이터 처리 아키텍처 구축과 관련된 직간접적인 경험 보유하신 분
• 데이터를 가공하여 모델 개발/검증까지 도출할 수 있는 전체 분석 프로세스 경험이 있으신 분
•  Javascript, Node.js, Vue.js 개발 경험을 통해 시스템 설계 및 기획이 가능하신 분
• 다양한 외부 솔루션에 관심을 가지고 채택 및 적용해본 경험 (비용 효율적인 결정)
• Top Level Manager(C레벨, VP) 경험 또는 Manager of Managers 경험","[근태]
• 자유로운 업무 환경 (복장 자율, 자유로운 연차 사용)
• 맞춤형 출퇴근제 (개인에게 맞는 최적의 출퇴근 시간을 협의하여 고정적으로 운영)
• 생일 연차 제도 (생일 연차 부여/ 생일이 속한 월 중에 자유롭게 연차 1일 사용)

[식대]
• 점심 식대 및 야근시 저녁 식대 지원(1만원 이내/ 사무실 출근시 지원)
• 사내 스낵바 제공 (컵라면, 과자, 아이스크림, 커피, 음료 등)

[자기개발]
• 업무 관련 컨퍼런스, 교육, 도서구입비 지원
• 직무 수행에 필요한 최신 장비, 소프트웨어 제공

[기타]
• 경조 휴가 및 경조금 지원 (생일, 결혼, 출산, 장례 등)
• 명절 상여금 및 선물세트 지급
• 종합 건강검진 지원(2년에 1회, 15만원)
• 정부 정책사업 (청년 내일채움공제, 중소기업 취업자 소득세 감면 등) 적극 지원","Linux
VueJS
JavaScript
ElasticSearch
NodeJS
Raspberry Pi",연수구 컨벤시아대로 204,없음,없음
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/120636,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F5821%2Fe162mnkzotucvaju__1080_790.jpg&w=1000&q=75,개발PM,서밋코퍼레이션,"• 개발 프로젝트 총괄 관리
• 개발 일정 및 인력 관리
• 대니외 커뮤니케이션","• 경력 10년 이상
• 전문대졸 이상","• 대기업 프로젝트 경험이 있으신 분
• 다양한 언어 개발 및 프로젝트 수행 경험이 있으신 분
• 커뮤니케이션이 능숙하신 분
• 인근거주자","• 분기별 성과급 지급(연간 합산 최대 연봉의 15%)
• 연간 복지 지원비 60만원 지급
• 점심시간 1시간 30분(11:30~13:00)
• 교육 및 도서 구입비 지원
• 점심, 저녁 식비 지원
• 야근 교통비 지원
• 경조사비 지원
• 자유로운 연차(연차수당 지급)
• 건강검진
• 간식&음료",없음,서울 중구 남대문로10길 9,3868,24
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/89500,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F2218%2Fk2rgypptddlmczts__1080_790.png&w=1000&q=75,프론트엔드 엔지니어 (산업기능요원/전문연구요원 복무 가능),엔젤스윙,"- 제품팀에 소속되어 웹 기반의 드론 데이터 플랫폼을 개발
- 드론 데이터 플랫폼 웹 UI/UX 컴포넌트 개발
- 고용량 데이터 및 다양한 데이터 타입을 웹 상에서 가시화할 수 있는 기술 개발","- 프론트엔드 개발에 solid한 역량이 있는 분
- 현재 엔젤스윙에서 사용하는 언어/프레임워크를 잘 사용할 수 있는 분: ReactJS, Redux, TypeScript, RxJS, CSS, HTML5, JavaScript, ES6
- 디자이너 및 다른 엔지니어와 원활히 커뮤니케이션 할 수 있는 분
- 문제의 원인을 찾아내고 최적의 해결책을 찾기 위해 끊임없이 노력하는 분","- 2년 이상의 실제 서비스 개발 및 운영 경험
- React 프레임워크 사용 경험, Redux 디자인 패턴 경험
- WebGL 등 3D 렌더링 관련 개발 경험
- 최신 프론트엔드 기술에 대한 이해와 빠른 습득 능력을 가지신 분","[채용 프로세스]

• 지원서 접수: 이력서와 포트폴리오(필수, 자유 양식)를 제출해주세요.
• 1차 인터뷰: 채용 담당자 인터뷰가 진행 됩니다.
• 개발 과제 전형: 원격 개발 테스트를 진행합니다.
• 2차 인터뷰: 팀 리드, 경영진과 함께 2차 인터뷰를 진행합니다.
• 레퍼런스 체크: 추천인 2~3명과 레퍼런스 체크를 진행합니다.
• 엔젤스윙에 합류!


[엔젤스윙 팀원은 이러한 환경에서 일해요]

1. 책임을 기반으로 자율적으로 일해요!
• 8시~10시 사이에 자유롭게 출근할 수 있는 시차출퇴근제를 시행합니다.
• 함께 일하는 팀원들과 사전 조율 및 사전 신청 후 월 2회 원격 근무 사용이 가능합니다.
• 휴가는 이유를 묻지 않고 자유롭게 사용할 수 있습니다.

2. 최적의 컨디션으로 일할 수 있어요!
• 강남역 인근 코워킹 스페이스에서 쾌적하게 근무해요.
• 다양한 간식과 캡슐커피, 차 등이 무제한으로 제공됩니다.

3. 군인에게 총이 무기라면, 우리에겐 장비와 배움이 무기에요!
• 듀얼 모니터, 워크스테이션 등의  장비를 제공합니다.
• 세미나 참가, 도서 구입, 강의 등록 등 성장을 위한 교육비를 지원합니다.


[우리가 원하는 엔젤스윙 팀원의 모습은?]

• Problem Solver: 문제를 잘 규정하고 근본적인 원인과 본질을 파악하여 최적의 솔루션을 찾고 실행할 수 있는 분
• Life-long Learner: 본인의 분야에서 최고가 되기 위해서 노력하고, 주도적으로 학습하고 성장하며, 어제보다 오늘이, 오늘보다는 내일이 기대되는 분
• Empowering the World: 본인이 가진 능력과 기술을 주도적으로 사용하여, 세상을 함께 변화시키고자 하는 분","Confluence
Git
Github
JIRA
Slack
Amazon Web Service
React
CSS
HTML
JavaScript
TypeScript
React.js
Flutter",드림플러스 강남점 9층 (강남역 인근),없음,없음
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/108481,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F7411%2Fixmlgvtcjwn7up0c__1080_790.jpg&w=1000&q=75,AI) Computer vision 개발자,웨인힐스벤처스,"• CV model 성능 개선을 위한 실험 및 엔지니어링
• 인공지능 솔루션 파이프라인 설계 및 구축
• 최신 CV model 리서치","• python 기반 프로그래밍, 오픈소스 활용기술
• 이미지,영상 데이터 처리 경험보유
• Tensorflow, Keras, Pytorch 등 프레임워크 사용 기술 보유
• 논문서치, 프로그램 제품화, 프로젝트 실행 경험
• 클라우드 플랫폼 사용 경험
• 연구소 연구원 자격자
    - 이공계열 학사(4년제)
    - 전문대 이공계 + 경력 4년
    - 정보처리 산업기사 + 경력 2년( 또는 정보처리 기사자격증 소지자)
    - 마이스터고 + 특성화","• 경력 3년 이상
• Computer vision 관련 서비스 모델 제작 경험
• Multi modality(Image, Text 등) 프로젝트 실행 경험
• 멀티 GPU 및 고성능 컴퓨팅 관련 경험
• 머신러닝/딥러닝 기반 이미지처리 알고리즘 개발 경험
• git을 통한 인공지능 형상관리 경험.","유연한 호칭체계 : 직급 없는 수평적 문화 (영어호칭 사용!)
워라밸 보장1 : 10시 00분 출근, 5시 00분 퇴근
워라밸 보장2 : 눈치 안보고 휴가사용
점심 제공 (회사에서 밥을 줘요)  ＜대표님의 원칙 :  밥 주는회사 / 다른 회사처럼 9~10시간 일하는게 아닌 하루 일 집중  6시간업무＞
집중과 효율 업무 시간에 집중해서 일하고, 불필요한 야근과 주말근무를 지양하는 기업 문화
커리어 성장을 지원: 사원의 커리어 성장이 곧 회사의 성장이 된다는 믿음으로 업무능력 향상을 위해 노력하는 직원에 지원을 아끼지 않는 문화
만다라트/오타니쇼헤이 형 목표설정과 수행: 업무에 대한 자기 주도적이고 책임감 있는 목표 설정과 실행을 통한 결과값 도출","CSS
HTML
JavaScript",서울 강서구 마곡중앙8로 5길 11 파인스퀘어 3차 2층(204~207호),없음,없음
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/65401,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F7411%2Fixmlgvtcjwn7up0c__1080_790.jpg&w=1000&q=75,AI) NLP 개발자,웨인힐스벤처스,"• Deep Learning 기반 Text Summarization, Keyword Extraction 등 NLP model 개발
• NLP model 성능 개선을 위한 실험 및 엔지니어링
• 최신 NLP model 리서치","• python 기반 프로그래밍, 오픈소스 활용기술
• Tensorflow, Keras, Pytorch 등 프레임워크 사용 기술 보유
• 논문서치, 프로그램 제품화, 프로젝트 실행 경험
• 클라우드 플랫폼 사용 경험
• 연구소 연구원 자격자
    - 이공계열 학사(4년제)
    - 전문대 이공계 + 경력 4년
    - 정보처리 산업기사 + 경력 2년( 또는 정보처리 기사자격증 소지자)
    - 마이스터고 + 특성화","• 경력 3년 이상
• NLP 관련 서비스 모델 제작 경험
• git을 통한 인공지능 형상관리 경험","유연한 호칭체계 : 직급 없는 수평적 문화 (영어호칭 사용!)
워라밸 보장1 : 10시 00분 출근, 5시 00분 퇴근
워라밸 보장2 : 눈치 안보고 휴가사용
점심 제공 (회사에서 밥을 줘요)  ＜대표님의 원칙 :  밥 주는회사 / 다른 회사처럼 9~10시간 일하는게 아닌 하루 일 집중  6시간업무＞
집중과 효율 업무 시간에 집중해서 일하고, 불필요한 야근과 주말근무를 지양하는 기업 문화
커리어 성장을 지원: 사원의 커리어 성장이 곧 회사의 성장이 된다는 믿음으로 업무능력 향상을 위해 노력하는 직원에 지원을 아끼지 않는 문화
만다라트/오타니쇼헤이 형 목표설정과 수행: 업무에 대한 자기 주도적이고 책임감 있는 목표 설정과 실행을 통한 결과값 도출","CSS
HTML
JavaScript",서울 강서구 마곡중앙8로 5길 11 파인스퀘어 3차 2층(204~207호),없음,없음
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/54865,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F5068%2Fziteem9e3rdv1kdx__1080_790.jpg&w=1000&q=75,[전문연구요원 산업기능요원 가능] AI 모바일 앱 서비스 개발 팀장,마인드로직 (Mindlogic Inc.),"• 가상남녀’ 모바일 앱 서비스 개발 및 운영 총괄
• 기획중인 다른 서비스들의 개발 및 운영 총괄
• 서비스 개발 조직 역량 강화 및 총괄 운영
• 기술 전략 및 개발 로드맵 수립, 실행
• 창업자들과 함께 혁신적 조직 및 개발 문화 구축","• 동료들에게 동기를 부여하면서 도전적인 목표를 설정하고 달성해 나가는 리더십
• 팀의 공동 문제해결과정을 리드할 수 있는 역량 
• 빠른 변화에 익숙하며, 새로운 도전을 즐기는 태도
• 개발조직 운영 경험
• 5년 이상의 개발실무경험","다음 기술 스택에 대한 지식 및 경험

• Backend 관련: 
     - Python, DjangoRestFramework API,
     - JavaScript, Node.js, Socket.IO,
     - Elasticsearch, Postgres,
     - Docker and AWS ECS Deployment
     - 대량 트래픽 대응 API 개발 경험
     - 딥러닝 모델이 활용된 서비스 개발 경험

• Frontend 관련:
     - Kotlin, Swift
     - 채팅 / 메세징 관련 구현 경험
     - Coroutines 혹은 Rxjava, Rx, 등 Reactive Programming 에 능숙한 분","조직 문화:

• 구성원의 개인 생활 및 영역에 대한 존중
• 개개인의 상황을 최대한 배려하여 인사/복지에 적용
• 합리적이고, 서로를 존중하는 의사소통
• 워라벨 등 기타 당연한 사항들은 생략합니다. 인터뷰 중에 얼마든지 물어봐 주세요.",없음,광화문,없음,없음
VR 엔지니어,https://www.wanted.co.kr/wd/90636,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F15265%2F1qoktyozrljzzphc__1080_790.png&w=1000&q=75,[AR] 이미지 프로세싱 개발자,머지리티,"- 다양한 Image processing 또는 Computer vision 관련 library등을 이용하여 object를 인식하고 표현
- Image processing 알고리즘의 최적화 및 모바일에서의 병렬 & GPU 프로그래밍","- 4년제 대졸, 영상처리, 컴퓨터 비전 관련 프로젝트 포트폴리오 有 (발표시 우대)
- Image processing, Computer vision 혹은 유관 분야에서 3년 이상 실무 경험이 있으신 분
- 이미지 프로세싱 라이브러리 개발 및 오픈 소스 라이브러리 실무 경험이 있으신 분
- Machine Learning에 대한 전반적인 이해 및 실무 경험이 있으신 분","- 컴퓨터 공학, 전산 혹은 전기전자 계열 학과 석사 학위 이상자
- ARCore, ARKit등으로개발 경력을 보유하신 분
- Unity 활용 가능하신 분
- iOS vision framework 및 iOS 기반 GPU 프로그래밍
- Deep learning 프레임워크의 단순 사용에서 벗어나 커스터마이징을 통한 확장성을 갖추신 분","• 창의적이고 수평적 의사소통을 위해 영어닉네임을 사용해요!
• 강남 출퇴근 직장인의 로망! 학동역 9번 출구에서 더도덜도말고 5초 초역세권이에요!
• 최고의 복지는 착하고 착한 동료지요. 모두가 다 착한 신기한 기업이에요!
• 편의점 뺨치는 수준의 탕비실! 입이 심심하지 않게 각종 간식과 음료를 제공해요!
• 뒤도 돌아보지 않고 놀러갈 수 있는 간지력. Refresh 휴가 지원해드려요!
• 태어나줘서, 그리고 함께 일해줘서 고마워, 생일 당일 조기퇴근 + 상품권 증정해드려요!
• 늘 집에 가고 싶어하는 그대를 위한 작은 배려, 명절 조기퇴근 + 명절 선물 제공해드려요!
• 좋은 사람 있으면 소개시켜줘~ 추천 인재가 함께하게 된다면 최대 300만원을 지급해드려요!
• 늦게까지 열일한 용사여, 저녁 식사와 택시비 걱정마셔요! (저녁식대/택시비 지원)
• 기쁜 일, 슬픈 일 언제나 함께 하겠습니다. 경조휴가, 경조사비/물품 등을 지원합니다!","iOS
Python
TDD
AWS
Go
DevOps
NoSQL
Unity3D",학동로 211,4813,56
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/119911,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F21837%2Fsxgojsivp2pobwts__1080_790.jpg&w=1000&q=75,CTO,월급쟁이부자들,"- 월급쟁이부자들 서비스 개발 총괄
- 개발 조직 및 문화/체계 구축
- 프로덕트 아키텍쳐 및 로드 맵 설계 

＜기술스택＞
- Front Framework : Vue, React 
- Back Framework : Springboot
- Cloud : AWS, GCP
- DB : MySQL, MariaDB","- 웹 개발(프론트/백엔드) 실무 경력 10년 이상
- CTO 또는 조직 관리자로서의 경력 3년 이상
- 고객중심적 사고로 다양한 협업부서와 원활한 소통이 가능하신 분","- 이커머스/동영상플랫폼/LMS 설계, 개발, 운영 경험
- 신규 서비스 런칭 경험
- 대용량 트래픽 처리 경험
- Cloud기반(AWS/GCP) 서버 구축 및 운영 경험
- 협업툴(Jira, Notion, Github 등) 사용 경험이 있으신 분","[근무조건]
근무 형태 : 정규직 (수습기간 3개월) 
급여 조건 : 면접후 협의 (동종업계 이상 대우) 
근무지 : 서울시 강남구 역삼로 140 청암빌딩 5층 월급쟁이부자들 
근무시간 : 주 5일 (월~금) 09:00~18:00

[전형절차]
서류전형 - 1차면접 - 2차면접 - 최종합격
*면접은 총 2회에 걸쳐 진행되나 필요에 따라 추가 면접이나 과제 제출을 요청할 수 있습니다. 

[근무환경 및 복지]
""직원도 부자가 될 수 있도록""
동종업계 110% 수준의 연봉체계
100만 원 상당의 1:1 재무코칭 연 1회 지원 
직원대상 재테크 강의 연 2회 지원 
우수직원제도 : 4년 내 시세차익 2배 상승 가능한 아파트 추천 
부동산 투자시 직접적인 도움
내집마련 및 부동산, 재테크 관련 정보 제공  

""함께 성장할 수 있도록 "" 
연 100만 원 이내 자기계발 비용 지원 (업무유관) 
업무 역량 강화 & 자기계발 관련 컨퍼런스/세미나/교육비 지원 업무
관련 페어 참여시 티켓 및 식사비 지원 
분야 제한 없이 도서비 지원 및 사내 도서관 운영 
월급쟁이부자들 서비스 내 클래스 수강 
분야별 전문가 초청, 사내 강연 진행  

""업무에 집중할 수 있도록"" 
업계 최고 수준 사양의 장비 및 다양한 업무 툴 지원 
평일 저녁 식사비 지원 
별도의 승인 없이 자율적인 휴가 사용 (연차, 반차 등) 
3년 근속 시 2주 간의 리프레쉬 휴가 지원 
5, 10년 근속 시 4주 간의 리프레쉬 휴가 지원 
출퇴근시간 유연근무제 시행

""함께할 수 있도록"" 
고급 커피 무료 제공, 사내 매점 운영 (간식 지원)
반기 워크샵 진행 (제주도, 해외 등)
직원 건강검진 지원 
생일 및 명절 선물 지원 
각종 경조사 지원 
회식비 지원","React
Java
JavaScript
AWS
Spring Boot",강남구 역삼로 140 청암빌딩 5층 월급쟁이부자들,3852,25
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/99388,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F9900%2F7ayrouesdrr3tcmi__1080_790.jpg&w=1000&q=75,SW 엔지니어/3D테크,카펜스트리트(에이콘3D),"자사 베타 서비스인 ‘에이블러(창작 전용 3D 모델 편집 툴)’ 관련 아래 업무들
• 콘텐츠 창작 방식을 리드할 수 있는, 3D와 관련된 다양한 연구 및 제품 개발 진행
• Unreal Engine, Unity, Blender등 각종 3D 엔진중 우선도에 따라 이를 기반으로 한 자사의 플러그인 및 어플리케이션 개발
• 회사 내 다양한 팀과 협업하여 서비스 런칭 후, 유저 피드백을 반영하여 서비스 유지보수","• 컴퓨터 공학, 그래픽스 관련 전공 학위를 보유하시거나, 유사한 분야의 교육과정을 이수하신 분
• C++/C# 또는 파이썬을 이용하여 원활하게 개발이 가능하신 분
• Git / Github 기반의 협업에 익숙하신 분
• 실패를 두려워하지 않고, 끊임없이 여러 시도를 하며 창의적인 문제해결을 좋아하시는 분
• 새로운 기술들을 사용하는 것에 관심이 많고, 자기개발을 좋아하시는 분","• 게임, CG업계에 대한 관심이 있으시거나 OpenGL활용 경험이 있으신 분
• Unreal Engine, Unity를 사용하여 규모와 관계없이 프로젝트 개발을 진행해보신 분
• 3년 이상 실무경험이 있으신 분
• 스타트업 및 IT 업계에서 서비스와 함께 해보셨거나 관심이 있으신 분
• 웹툰이나 게임 등 콘텐츠를 즐기시는 분","• 뷰가 좋고, 쾌적한 위워크 삼성2호점 공유 오피스 근무 (삼성역 1분 거리)
• 자율 원격 근무
• 식대 월 40만 원 (개인 법인카드 지급)
• PC/노트북, 모니터, 노트북 거치대 등 필요한 사무용품 신청 시 제공
• 업무에 필요한 도서, 교육, 세미나 지원
• 내년 휴가 당겨 쓰기 가능
• 시간 단위로 휴가 사용 가능
• 격주 금요일마다 카펜 랜덤 런치 (랜덤 4인과 점심 먹기) 점심 식대 12,000원
• 월 팀 회식비 인당 3만원 (분기 내 합치기 가능)
• 명절 선물
• Slack, Notion, Google 활용을 통한 효율적 업무 커뮤니케이션","Git
Azure
GraphQL
TypeScript",강남구 테헤란로 518 위워크 삼성2호점,3982,42
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/56327,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F19650%2F9ft8a8cwzx5id3iv__1080_790.jpg&w=1000&q=75,CTO,딜리버리랩,"ㆍ플랫폼 조직 총괄(개발팀 & 데이터분석팀)
ㆍ개발 조직 리소스 관리 및 개발 문화 구축
ㆍ프로덕트 아키텍처 설계
ㆍ서비스와 비전을 기술로써 풀어내는 로드맵 설계
ㆍ신기술 도입","ㆍCTO/개발 조직 매니저로서 10명 내외 팀을 이끌어본 경험
ㆍ개발 실무 경력(Web and App 개발 경험) 6년 이상
ㆍ스타트업 IT기업에서 관리자 경력 2년 이상
ㆍ프로덕트 개발 및 운영 경험
ㆍ형상관리 경험(Git 사용)
ㆍ다양한 상황에서 최적의 솔루션을 찾을 수 있는 문제해결능력 
ㆍ원활한 커뮤니케이션 역량","ㆍ외식산업, 유통산업, 플랫폼산업 경험이 풍부하신 분 
ㆍ신기술 및 신사업에 두려움이 없으신분
ㆍ본인이 어떤 일을 해야 하는지 스스로 정의할 수 있는 분 
ㆍ목표에 대한 강한 책임감과 배움에 대한 의지를 갖추신 분 
ㆍ팀으로 일하는 것을 넘어 좋은 문화의 팀을 구축할 수 있는 분 
ㆍ해당 분야 석사 학위 이상이신 분","[자유롭고 서로 존중하는 분위기]
ㆍ자유로운 연차, 반차, 반반차 사용
ㆍ직급 없는 문화 (히어로명 호칭)
ㆍ강제 회식 등 꼰대 문화 X
ㆍ정장No! 자유로운 복장 Yes!

[동기부여 및 보상]
ㆍ직무별 인센티브 제공
ㆍ2년 만근 시 최대 10일 리프레시 휴가 지원
ㆍ생일 반차 지원
ㆍ청년내일채움공제 적극지원
ㆍ명정 선물 지원
ㆍ리프레시 데이 지원

[일하고 싶은 근무환경]
ㆍ간식, 커피, 제빙기 제공
ㆍ자율 회의비, 회식비 제공
ㆍ효율적인 듀얼모니터 지원
ㆍ사무기기 구매 지원
ㆍ지하철 도보 5분 이내

[자기개발 적극 지원]
ㆍ도서비 무제한 지원
ㆍ사내 스터디 비용 지원
ㆍ직무별 맞춤 교육 지원","MySQL
Java
PHP",서울시 성수동 2가 277-175 이레타워 2층 201호,없음,없음
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/97316,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F28660%2Frcotjym8e8rwynxk__1080_790.jpg&w=1000&q=75,백엔드 엔지니어,플피,"• TypeScript 기반 REST API서버 개발
• Discord.js 이용한 Discord Bot 서비스 개발
• [Socket.IO](","• 웹 서비스에 대한 이해가 있으신 분
• JavaScript 생태계를 사랑하시는 분
• 코드 리뷰에 긍정적이고, 원활한 커뮤니케이션이 가능하신 분
• TypeScript 기반의 REST API서버 개발 및 운영 경험이 있으신 분
• [Socket.io](","• Log 처리 및 분석 경험이 있으신 분
• 테스트 케이스 작성 경험이 있으신 분
• 모던 웹 프론트엔드에 대한 이해가 있으신 분
• GraphQL 이용한 프로젝트 경험이 있으신 분
• Discord.js 사용하여 프로젝트를 진행해 보신 분
• 다양한 환경에서의 Failover 처리에 대한 경험이 있으신 분
• AWS 등 클라우드 환경에서의 배포 및 운영 경험이 있으신 분
• 학습과 성장에 관심이 많고, 자기 개발을 위해 꾸준히 노력하시는 분","• 4대보험
• 인센티브
• 자율복장
• 수평조직
• 스톡옵션
• 특별보너스
• 단독오피스
• 주차장지원
• 유연근무제
• 재택근무제
• 원격근무제
• 자율출퇴근
• 휴가무제한
• 중식석식제공
• 업무장비지원
등등..","Git
Github
Android
iOS
MySQL
React
C / C++
HTML
JavaScript
Python
SQL
AWS
C++",서울특별시 강남구 청담동 59-10,4318,19
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/117069,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F29355%2Fsek1vhycenvtg8t0__1080_790.jpg&w=1000&q=75,개발 Lead,라이드,"• 서비스 구현을 위한 개발 전략 수립
• 신규 서비스 런칭 및 기존 서비스 운영 이슈 총괄
• 개발 팀 빌딩 및 리딩, 개발 문화 구축
• 개발 하드웨어, 소프트웨어 아키텍트 설계
• 기술 로드맵 제시
• 업무 체계 고도화 및 생산성 향상을 위한 매니지먼트","• 풀스텍 개발자
• Web/App 서비스 개발 및 조직 매니지먼트 경력 5년 이상
• 동시다발적으로 진행되는 여러 프로젝트의 우선순위를 설정하고 관리해보신 분
• 개발자, 기획자 및 협업 직원과 원활한 커뮤니케이션 능력을 갖추신 분
• EV Mobility 관련 앱 개발 경험이 있으신 분","• 모바일 앱 기획 및 런칭 경험이 있으신 분
• Kotlin, Mariadb, Spring JPA 운영/활용 경험이 있으신 분
• FB, BE, 기획자, 디자이너가 사용하는 여러 툴, 언어, 환경에 대한 깊은 이해도와 역량이 있으신 분
• 플랫폼 산업, EV(전기차) 산업에 대한 높은 이해도/관심도
• 디지파츠 & 면허증 인증 중계 서버 경험이 있으신 분
• 스타트업 경험이 있으신 분","• 탄력근무
• 기여도에 따라 스톡옵션 부여
• 이태원역 도보 5분 거리 사무실 위치
• 희망 장비 등 필요한 전자기기 지원
• 자유 복장
• 경조사 지원","Slack
Kotlin
JPA",서울특별시 용산구 이태원로 223-5,5534,4
