category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee,first_cleaned_welfare,first_cleaned_works,scaler_money
임베디드 개발자,https://www.wanted.co.kr/wd/112119,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F27344%2F2zm5itcv4dvxju9h__1080_790.jpg&w=1000&q=75,자율비행드론 시스템 - BMS 및 Power electronics engineer,브룩허스트거라지,"• 드론용 배터리 팩 설계 및 구현:
   Li-ion, Li-Polymer battery pack, battery cell strategy and future roadmap
• BMS 회로 설계 및 구현
• 시스템 파워 분배 및 제어 체계 설계와 구현
• 드론 시스템 전체 (DC power), 베이스 스테이션 전체 (AC & DC power) power 
  budget planning 및 구현
• Field issue 발생 시 기술분야 업무 지원","• 배터리 혹은 power 개발 업무 3 - 12년 이상
• 학력: 관련 분야 전공 대졸 이상
• 업무영어 가능하신 분: 이메일 및 직접/화상 업무회의
• Altium 사용에 능숙하신 분","• Power 관련 제품 상용화 경험이 있거나 많으신 분
• 영어실력이 뛰어나신 분 (원어민 혹은 그에 준하는 수준)
• 석사과정 졸업 후 실무 경력 2년 이상
• 회로설계 및 firmware 개발 모두 가능하신 분
• CAN protocol 실전 경험이 많으신 분
• 컴퓨터 활용 능력 우수한 분 (모든 업무가 Google Workspace 기반으로 진행 됨)
• 전공: 기계·메카트로닉스·로봇, 전기·전자공학, 제어계측공학, 항공 공학 등 관련 학과","• 자율 출퇴근/재택 근무 병행,  수평적 조직 운영
• 호칭 ""님""으로 통일. 직급 체계 없음
• 점심식사, 저녁식사 제공, 주차비 일부 지원
• 구성원들이 선택하는 여러 종류의 원두커피와 간식 제공
• 최상의 개발 환경 및 지원 체계
• 동종 업계 평균 이상의 처우를 기본으로 함
• 입사 후 개인별 수준에 맞춘 영어회화 프로그램 지원
• 개방적, 창조적, 미래 지향적 회사 분위기","Confluence
JIRA
Slack
Linux
Solidworks
RTOS
구글 문서
Altium
ROS
Altium Designer
Solidworks Simulation
NX Unigraphics","용인시 기흥구 기흥로 58-1, A동 504호(기흥ICT밸리 SK V1)",5852,11,자율 재택 병행 수평 호칭 통일 직급 체계 점심식사 저녁식사 차비 일부 여러 종류 커피 간식 최상 체계 업계 평균 처우 개인 수준 맞추다 영어 회화 개방 창조 미래 지향 분위기,Li ion Li Polymer battery pack battery cell strategy future roadmap BMS DC power AC DC power power budget planning Field issue 드론 배터리 설계 구현 회로 설계 구현 시스템 파워 분배 제어 체계 설계 구현 드론 시스템 전체 스테이션 전체 구현 발생 분야,0.7559746802738665
임베디드 개발자,https://www.wanted.co.kr/wd/110132,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F12846%2Fzx2ruelidvjoeqge__1080_790.jpg&w=1000&q=75,(임베디드) 소프트웨어 & AI 컴파일러 엔지니어,에너자이(ENERZAi),"• 경량화 파이프라인 시스템 구축
• Optimizing ML/vision algorithm on MCU/DSP
  -Preprocessing procedure, deep learning kernel 및 각종 Vision 알고리즘
   을 MCU/DSP/AP 등에 최적화하여 지연 시간 및 사용 메모리를 최소화
  -Firmware programming

• 지원방법 및 채용절차
  - 지원 방법 : 자유형식 이력서(국/영문 무관), Github 주소를 첨부 (없을 경우 포트폴리오 첨부)
  - 채용 절차: 서류 심사 ＞ 온라인 코딩 테스트 ＞ 인터뷰 ＞ 최종 합격","• C/C++을 활용한 프로젝트 개발 경험이 있으신 분
• MCU 및 임베디드 경험이 있으신 분 (Arduino, Stm32 등)
• (컴파일러 엔지니어) 함수형 언어 (Scala, Haskell, F# 등) 사용 경험이 있으신 분
• (컴파일러 엔지니어) 딥러닝 프레임워크 (torch, tensorflow 등) 사용 경험이 있으신 분","• 딥러닝 개념을 알고 동작 커널 개념을 알고 구현해보신 분
• 딥러닝 프레임워크에서 operation 에 대한 지식을 갖추신 분
• 컴파일러 최적화에 관한 지식이 있으신 분
• 펌웨어 프로그래밍을 수행해보신 분
• 임베디드 시스템 관련 지식이 풍부하신 분
• Compiler 혹은 Interpreter 를 제작/연구해보신 경험이 있으신 분
• 병렬 프로그래밍 경험이 있으신 분
• 딥러닝 커널 최적화 관련 경험이 있으신 분
• 딥러닝 모델 경량화 기법에 관한 지식이 있으신 분
• 관련 학회 및 저널 게재 경력자
• 관련 전공 석사, 박사 학위 보유 시 경력 인정

• 산업기능요원/전문연구요원 자격
   - 산업기능요원 보충역
      -정보처리 관련 전공학과 2년 이상 수료 또는 경력기간 2년 이상 보유자
      -정보처리기능사 이상 (정보처리기능사, 정보처리산업기사, 정보처리기
       사 
      등) 보유한, 정보처리 관련 전공학과 또는 경력기간 1년 이상 보유자
   - 산업기능요원 현역과 전문연구요원은 TO 상황을 고려한 채용 진행 중으
      로 개별 문의 바랍니다.","• 평일 주 5일 선택 자유 출퇴근 제도(9시 ~ 11시 출근 선택)
• 저녁식대 및 사내 간식 지원
• 도서 구입, 컨퍼런스, 스터디 등 역량 개발을 아낌없이 지원
• 인센티브 제도(기술발명보상제도)","Github
Slack
Azure
Django
Pytorch
React
Tensorflow
C / C++
Python
AWS
C++
Docker",서울특별시 관악구 남부순환로 1690 동신빌딩 7층 에너자이,0,없음,평일 자유 저녁 식대 간식 도서 구입 컨퍼런스 스터디 역량 아낌없이 발명 보상,ML vision algorithm MCU DSP procedure deep learning kernel Vision MCU DSP AP Firmware Github 경량 파이프라인 시스템 구축 알고리즘 최적화 지연 메모리 최소 방법 방법 자유형 이력서 영문 무관 주소 첨부 포트폴리오 첨부 심사 온라인 테스트,0.0
임베디드 개발자,https://www.wanted.co.kr/wd/93875,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F22811%2F2whzq0v1gjap7bss__1080_790.jpg&w=1000&q=75,Network SW개발,플랜티넷,"• 네트워크 SW 연구개발
• 시스템 SW 연구개발","• 신입 (대졸이상)
• 전문연구요원 (석사이상 편입만 가능)","• 네트워크 관련 분야 대학원 전공자
• 네트워크 관련 SW 연구개발 경험자 (SDN, OpenFlow, NetworkOS 등)
• 시스템 SW 연구개발 경험자 (embedded system, OS kernel drive, firmware 등)
• 클라우드 플랫폼 개발 경험자 (Paas, laaS 등)","• 장기근속자 포상 
• 자유로운 연차 사용 (반차제도 운영)
• 주택구입 및 임차자금 지원 / 생활안정자금 지원 
• Refresh 휴가지원 
• 경조휴가 / 경조금 / 경조화환
• 제휴 휴양시설 이용 (이에스, 휘닉스, 대명리조트)
• 사내 동호회 운영지원
• 임직원 자녀 학자금 지원 (유치원 ~ 대학교)
• 종합 건강검진 비용 지원
• 조식 제공
• 본인 및 배우자 생일 / 결혼기념일/ 자녀 출산
• 우수직원 대학원 학자금 전액 지원
• 교육훈련비 지원
• 외국어 교육비 지원
• 안마의자 비치 / 남녀휴게실 운영
• 사내 카페테리아 운영
• 비데, 공기청정기 설치","AngularJS
MongoDB
Oracle
React
Redis
Spark
C#
CSS
Java
Python
SQL
C
Go
C++
NoSQL
Tomcat
RDBMS
PaaS
SDN",경기도 성남시 분당구 대왕판교로 670 유스페이스 2 A동 6층,5895,81,Refresh 장기 근속 포상 자유롭다 연차 차제 주택 구입 임차 자금 생활 안정 자금 휴가 조휴 화환 제휴 휴양 시설 이용 에스 휘닉스 대명 리조트 동호회 자녀 학자금 유치원 대학교 종합 건강검진 비용 조식 배우자 생일 결혼기념일 자녀 출산 우수 대학원 학자금 전액 교육 훈련 외국어 교육비 안마 의자 비치 남녀 휴게실 카페테리아 비데 공기청정기 설치,SW SW 네트워크 연구개발 시스템 연구개발,0.7615295181501098
임베디드 개발자,https://www.wanted.co.kr/wd/99326,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F27943%2F8jqq3y5rlzycwgue__1080_790.jpg&w=1000&q=75,임베디드 소프트웨어 개발,오토엘(AutoL),"• 라이다 신호처리 알고리즘 개발
• FPGA 제어 및 연동 프로그램
• 임베디드 소프트웨어 IP 개발","• 학사 이상의 학위 소지자(석박사 우대)
• 해외 여행에 결격 사유가 없으신 분
• 남성은 병역필 또는 면제되신 분","• 원활한 커뮤니케이션 능력
• 컴퓨터/전기전자 등 관련 공학계열
• C/C++ 언어 사용 
• 임베디드 리눅스 사용 
• ARM Based SoC 개발 경험","• 점심식사 제공, 음료제공(차, 커피)
• 휴게실, 수면실, 회의실, 카페테리아, 사무용품 지급
• 유연 근무제 (10시~3시 코어 근무 타임) 및 여름휴가 제도","C#
C
C++
FPGA
광학
회로 설계
Embedded Linux
ORCAD
Xilinx
Embedded C
PADS
LiDAR
회로 시뮬레이션
Xilinx ISE
FPGA 프로토 타이핑
회로 테스트
PADS Layout",경기도 성남시 수정구 금토로 80번길 11 판교이노베이션랩(지식산업센터) 305호,5766,13,점심식사 음료 커피 휴게실 수면 회의실 카페테리아 사무 용품 유연 무제 코어 타임 여름 휴가,FPGA IP 라이 신호처리 알고리즘 제어 연동 임베디드 소프트웨어,0.7448650045213797
임베디드 개발자,https://www.wanted.co.kr/wd/99965,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F28936%2Ftiezu1nxmwktnihl__1080_790.jpg&w=1000&q=75,임베디드 엔지니어,원콤,"•     블루투스 키보드 임베디드 SW 개발
•     MCU기반 컨트롤 보드와 펌웨어를 개발","• BLE/블루투스 통신을 다룬 경험이 있으신 분
• MCU 개발 경험이 있으신 분 (STM, Nordic  등)
• C/C++ 사용 경력 2년 이상",• 블루투스 기기 개발 유경험자,"[근무 환경]
• 노트PC , 듀얼 모니터 등 업무에 필요한 장비
• 수평적 호칭, 자유로운 연차 사용
• 중식 기본 제공

[엔터테인먼트]
• VR , Xbox 등 엔터테인 공간 마련
• 커피 및 간식 제공","Git
Github
Linux
C / C++
임베디드 소프트웨어",경기도 수원시 영통구 창룡대로256번길,4406,4,PC VR Xbox 노트 듀얼 모니터 장비 수평 호칭 자유롭다 연차 중식 엔터테인먼트 터테 공간 마련 커피 간식,SW MCU 블루투스 보드 임베디드 컨트롤 보드 펌웨어,0.5691771089006589
임베디드 개발자,https://www.wanted.co.kr/wd/83271,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F25050%2Fphlrx51y6k9np8aw__1080_790.jpg&w=1000&q=75,의료기기 FW(FPGA) 개발 엔지니어,알피니언메디칼시스템,"F/W 개발

 - VHDL 을 활용한 FPGA 설계

 - 디지털 회로 설계

 - 내부 BUS ISP, Peripheral I/F 설계 개발

 - 고속 Serial 통신 FPGA 설계(PCIe, DDR3, SRIO, AURORA)



사용 Tool

 - Vivado, ISE","- 학    력 : 대졸 이상 (전자공학)

- 직    급 : 사원 ~ 과장 

- 경    력 : C/C++ 프로그래밍 개발 경력자, FPGA 설계 가능자","- 초음파 진단기 개발 경력 우대

- 전자기기 FW 개발 경력 우대","• 주거/생활안정
- 자녀학자금
- 주택자금/결혼자금 대출이자 지원
- 건강검진
- 경조금 및 경조휴가
- 경조화환
- 장례물품 지급

• 휴가/선물
- 자유로운 연차사용
- 장기근속자 여행상품권
- 명절 선물(설/추석)
- 창립기념일 휴무

• 포상
- 일진그룹 포상(공로상, 특별상 등)
- 우수사원 포상
- 장기근속 포상

• 교통
- 출근버스운영 (1호선 금정역)
- 심야 택시비 지원

• 여가활동/기타
- 사내동호회 지원
- 조직활성화비 지원","Pytorch
Tensorflow
C / C++
C#
JavaScript
Python
AWS
C++
의료 장비
의료 기기
임베디드 시스템
임베디드 소프트웨어
WPF
이미지 처리
의료 영상
Windows 8
제어 시스템 설계
OpenCV
이미지 분석
WPF 개발",경기도 안양시 동안구 흥안대로81번길,4361,200,주거 생활 안정 자녀 학자금 주택 자금 결혼 자금 대출 이자 건강검진 조휴 화환 장례 물품 휴가 선물 자유롭다 연차 장기 근속 여행 상품권 명절 선물 추석 창립 기념일 휴무 포상 일진 포상 공로상 특별상 우수 사원 포상 장기 근속 포상 교통 버스 금정역 심야 택시 여가 동호회 활성화,VHDL FPGA BUS ISP Serial FPGA PCIe DDR SRIO AURORA Tool Vivado ISE 설계 디지털 회로 설계 내부 설계 고속 통신 설계,0.563363906472032
임베디드 개발자,https://www.wanted.co.kr/wd/61925,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F16098%2F3fuwz7ftgai9pxan__1080_790.jpg&w=1000&q=75,IoT 단말기 개발자 (펌웨어),데키스트,"• IoT 단말기 개발 (센서, OTA,I2C,SPI LCD, USB, LORA, WIFI, LTE 통신)
• IoT 단말기 통신 프로토콜 이해
• 당사 클라우드 서비스 Radionode365와 연동 작업","• 임베디드 시스템 이해
• C언어 상급
• 통신 모듈 사용 경험 (BLE,WIFI,LORA,LTE-CAT M1)
• 통신 프로토콜 이해 ( HTTP, MQTT, LORAWAN)","• Microchip , TI 반도체 제품 사용 경험
• 무선 통신 기반의 프로젝트 경험
• 하드웨어 설계 가능자 
• 하드웨어 아트웍 가능자","1. 근무형태: 정규직(수습기간)-2개월

2. 근무일시: 주 5일(월~금) 오전 9:30 ~ 오후 6:30 
                (유연 출퇴근제, 출근: 오전 8~10시, 퇴근: 오후 5~7시)

3. 근무지역: 본사 (16954) 경기 용인시 기흥구 흥덕1로 13 흥덕IT밸리 타워동 1801호 
                마곡오피스 (17795) 서울시 강서구 마곡중앙 8로 79, 5층
4. 근무부서: 기업부설연구소(연구소장 1명, 하드웨어 개발 2명, 웹 개발 2명, 품질 2명)

5. 근무환경: 주로 20~30대, 업무 중심의 유연하고 빠른 조직, 쌍방향 소통, 자유 복장, 자율 연차사용(평균 10~15일 사용)

6. 복지제도
  1) 급여 제도: 4대보험, 퇴직연금, 연차수당, 인센티브, 우수사원 시상(150만원)
  2) 건강 지원: 건강검진 지원, 점심 제공, 저녁 제공, 간식 제공
  3) 업무 지원: 주차비 지원, 업무용 PC/노트북/맥북 지원, Asana 지원
  4) 교육 지원: 자기계발비 지원, 도서구입비 지원, 온/오프라인 교육비 지원, 대학원 지원, 해외여행비 지원
  5) 선물 지원: 명절 선물, 창립기념일 선물, 생일 선물
  6) 휴가 지원: 연차, Refresh 휴가, 경조사 휴가
  7) 육아 지원: 출산 축하금, 돌 축하금, 어린이집 지원","Git
VueJS
JavaScript
PHP
Python
IoT
AWS
HTTP
Adobe XD",경기 용인시 기흥구 흥덕1로13,3855,18,PC Asana Refresh 형태 수습 기간 일시 오전 오후 유연 오전 오후 지역 경기 용인시 기흥구 흥덕 흥덕 밸리 타워 마곡 오피스 서울시 강서구 마곡 중앙 부설 연구소 연구소장 하드웨어 품질 주로 중심 유연하다 빠르다 방향 소통 자유 복장 자율 연차 평균 복지 보험 퇴직 연금 연차 수당 우수 사원 시상 건강 건강검진 점심 저녁 간식 차비 노트북 맥북 교육 자기계발 도서 구입 오프라인 교육비 대학원 해외여행 선물 명절 선물 창립 기념일 선물 생일 선물 휴가 연차 휴가 경조사 휴가 육아 출산 축하 축하 어린이집,IoT OTA SPI LCD USB LORA WIFI LTE IoT Radionode 단말기 센서 통신 단말기 통신 프로토콜 이해 당사 클라우드 오다 연동 작업,0.49799767471902856
임베디드 개발자,https://www.wanted.co.kr/wd/99005,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F29535%2Fnhvgnlbs7f8o45rk__1080_790.png&w=1000&q=75,"임베디드 S/W, F/W 엔지니어",에타일렉트로닉스,"• 무선충전 모듈 펌웨어 개발
• 무선충전 알고리즘 개발","• 전자, 전산, 컴퓨터 공학 등 전공자
•","• 무선충전 관련 지식 보유
•","• 자율출퇴근제 및 자율휴가제로 유연한 근무가 가능합니다. (코어타임 13시~17시)
• 업무에 필요한 최상의 장비 및 환경을 제공합니다.
• 커피, 음료 및 간식 등은 무제한 제공됩니다.
• 수평적인 조직문화를 바탕으로 구성원 모두가 주도적으로 업무를 리드합니다.

[근무형태]
• 정규직
• 당사 기업부설연구소 근무 (서울 용산구 원효로 271, 삼이빌딩 6층)

[전형절차]
• 1차 서류 전형 (자유 형식의 이력서 및 포트폴리오 제출 부탁드립니다.)
• 2차 인터뷰 전형 (함께 일할 팀원들과 인터뷰를 진행합니다.)",없음,"서울 용산구 원효로 271, 삼이빌딩 6층",0,없음,자율 자율 휴가 제로 유연하다 코어 타임 최상 장비 커피 음료 간식 무제한 수평 직문 바탕 주도 리드 형태 당사 부설 연구소 서울 용산구 원효로 삼이 빌딩 자유 형식 이력서 포트폴리오 부탁드리다 팀원,무선 충전 모듈 펌웨어 무선 충전 알고리즘,0.0
임베디드 개발자,https://www.wanted.co.kr/wd/97806,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F29246%2Feebtaysumdtauyat__1080_790.jpg&w=1000&q=75,펌웨어개발,디라직,"• MCU
• 임베디드개발","• Micom
• Microprocessor
• Firmware","• 주5일
• 회사내규",없음,없음,경기도 안양시 동안구 부림로170번길,4098,118,,MCU 임베디드,0.5293889678336132
임베디드 개발자,https://www.wanted.co.kr/wd/76542,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F24757%2Famz890ouptljjjcv__1080_790.jpg&w=1000&q=75,FPGA RTL 엔지니어,테크플렉스,"• 차세대 이동통신 모뎀 FPGA 플랫폼의 고속 인터페이스 및 AFE 인터페이스 개발
• 5G 중계기 신호처리 FPGA 개발","• Xilinx VIVADO 사용 경험자
• Verilog 사용","• 4대보험/경조사/연차
• 식사/카페테리아",없음,없음,대전광역시 유성구 덕명로71번길,4540,13,,FPGA AFE FPGA 차세대 이동통신 모뎀 플랫폼 고속 인터페이스 인터페이스 중계기 신호처리,0.5864875339103476
임베디드 개발자,https://www.wanted.co.kr/wd/75955,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F23901%2Fxknmy3gc6mauvhnv__1080_790.jpg&w=1000&q=75,[개발팀] F/W 개발/엔지니어 개발자,카이트로닉스,"[F/W 개발]
ㆍ 전자감압지(압력분포측정시스템) 컨트롤러 펌웨어 개발 (사내 HW 개발자와 협업)
ㆍ ARM Core F/W 개발
ㆍ 임베디드 시스템 F/W 개발","ㆍ경력 : 경력 3년 이상 ~ 5년이하 
ㆍC/C++ 사용 경험
ㆍARM 보드 FW 개발 경력 (STM32F 시리즈, IAR 사용자 우대)
ㆍWIFI/BLE 개발 경험","ㆍSTM32 시리즈 개발 경험자 (AD/DA, SPI/I2C/UART, Ethernet)
ㆍRaspberry Pi 等 소형 임베디드 리눅스 개발 경험자
ㆍ전자 회로 이해 가능자
ㆍ전기/전자/제어 관련 학과 우대
ㆍPython, Matlab, Octave 사용 경험자
ㆍ신호처리 알고리즘 관련 전공 또는 개발 경험자
ㆍ버전 관리 시스템 사용 경험자 (SVN 등)
ㆍ촉각센서, 압력센서, 터치스크린, 터치IC, 디스플레이, 센서&계측기 관련 분야업무 유경험자
ㆍ제품 양산 경험자 우대","• 중식제공
• 각종 경조사 지원",없음,서울특별시 금천구 가산디지털2로 115 905호,3448,16,중식 경조사,HW ARM Core 전자감압 압력 분포 측정 시스템 컨트롤러 펌웨어 개발자 협업 임베디드 시스템,0.44542048830900405
임베디드 개발자,https://www.wanted.co.kr/wd/111983,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F7482%2Fqrlljcsuk1yxlmln__1080_790.jpg&w=1000&q=75,시스템 S/W 개발자 (전문연 지원가능),넥스트랩,"• 셋탑박스 (STB) 자동화 검증 시스템 S/W 개발, 관리
  - 영상 수집 및 분석 관련 알고리즘 개발
  - 마이크로 서비스 기반 검증  시스템 제어 S/W 개발 및 개선 (Python 기반)
• network 품질 검증 시스템 개발
  - 리눅스 네트워크 관련 프로그램
  - 패킷 분석 및 네트워크 상태 진단","• 대졸 이상
• Python or C++ 개발 경험
• 리눅스 관련 개발 경험","• 전자,전기/컴퓨터 관련 전공자
• 임베디드 리눅스, MCU 기반 Appliaction 개발 경험
• 네트워크 Application  개발 경험","• 업무 몰입/성장을 위한
  - 자율 출근 제도 (코어타임 12시~16시)
  - 자유로운 연차, 반잔차(2시간) 제도
  - 교육수강비용 및 기타 자기 개발 지원
  - 도서비 지원
• 구성원들의 행복을 위해
  - 개인 행복을 위한 행복 지원금 지급 (연 100만원)
  - Refresh (장기근속) 지원금 3년마다 100만원
  - 대명리조트 숙박(비용) 지원
  - 출산 (본인, 배우자)에 따른 산후 조리원 50%지원 (최대 200만원)
  - 명절 상여급 지급 - 년 2회 (설날, 추석)
  - 생일 축하 문하상품권 지급
  - 스낵바, 에스프레소 머신.","Linux
Python
Shell Scripting
Embedded Linux","서울특별시 강남구 선릉로 703, H&S TOWER 12층",4186,24,Refresh 몰입 성장 자율 코어 타임 자유롭다 연차 잔차 교육 수강 비용 도서 행복 개인 행복 행복 원금 장기 근속 원금 대명 리조트 숙박 비용 출산 배우자 산후 조리 최대 명절 상여 설날 추석 생일 축하 문하 상품권 스낵바 에스프레소 머신,STB Python network 셋탑박스 자동화 검증 시스템 영상 수집 분석 알고리즘 마이크로 검증 시스템 제어 개선 품질 검증 시스템 리눅스 네트워크 패킷 분석 네트워크 상태 진단,0.5407570081384835
임베디드 개발자,https://www.wanted.co.kr/wd/115653,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F4088%2Foueptcfbm51jzaj2__1080_790.jpg&w=1000&q=75,모빌리티 키오스크 개발 (임베디드 HW),드림에이스,"1. 스마트시티 IoT 디바이스 HW 개발
2. 신규 HW 기술 기획 및 검증
3. HW 신뢰성 및 인증 시험 
4. HW 양산 프로세스 및 협력 업체 관리","1. 임베디드 시스템 개발 5년 이상 경력자 
2. ARM 프로세서 기반 HW 설계 경험자
3. ORCAD / PADS 등 Tool 활용자
4. 라즈베리파이, 아두이노 등 오픈하드웨어 활용자
5. IoT 유/무선 통신 활용 가능자","1. 전기/전자공학 관련 전공자 
2. 마이컴 펌웨어 가능자 
3. 임베디드 제품 양산 경험자


[이러한 동료와 함께 하고 싶습니다!]

1. 임베디드 시스템 개발에 대한 깊은 이해력이 필요합니다. 
2. 새로운 것에 대한 배움과 열정을 좋아합니다.


[제출서류]

1. 입사지원서 (필수)
2. 경력기술서 (필수)
3. 포트폴리오 (선택)
   ** 민감정보 등을 사전에 제외하여 주시기 바랍니다.","[더 나은 Work Place를 위해]
• 좋은 장비를 갖춰야 일할 맛이 난다.
- 업무에 필요한 기기 및 장비를 지원하고 있어요. 
- 최신 노트북과 요청 물품을 드려요.

• 월요병 피할 수 있다!
- 더 이상 월요일을 두려워하지 마세요. 출퇴근과 휴식 시간을 스스로 정합니다. 
- 일에 온전히 집중할 수 있는 시간으로 자유롭고 효율적으로 근무해요.

• 톡톡 튀는 나만의 닉네임을 만들어요.
- 영어 닉네임을 사용하며, 수평 문화를 지향합니다.
- 파운더의 닉네임은 아이언맨과 강백호에요. 개성 넘치는 닉네임들이 가득합니다.

• 웰컴 선물을 드려요!
- 새로운 동료에게 드림에이스의 특별한 굿즈를 드려요.
- 새로운 동료의 부모님께 감사의 인사를 드리기 위한 선물을 드려요.

• 밥 먹고 합시다~
- 다 먹고 살자고 하는 일! 점심, 저녁 식대를 지원해드려요.
- 개인 별로 식대 법인 카드를 지급해드립니다.

• 밥 보다 간식을 좋아하시는 분들 주목해주세요:)
- 드리머스를 위한 다양한 종류의 간식들이 항상 구비되어 있어요.
- 일주일에 한번 씩 돌아오는 다양한 테마의 조이 디저트! 당 충전하면서 수다 떨어요.

• 열심히 일한 당신 떠나라~
- 장기근속(5년/10년/20년)을 한 드리머스에게 휴가와 인센티브를 드려요.

• 드림에이스는 여러분과 함께 합니다. 
- 경조사가 있을 시 휴가와 관련 비용을 지원해드려요.

• NEW 드리머스를 추천해주세요!
- 내가 추천한 동료가 신규 입사자로 들어오면 인센티브를 드려요.

• 눈치 보지 마세요! 쉬고 싶을 때 쉬어요. 
- 쉼도 업무를 효율적으로 하기 위해 꼭 필요해요. 원할 때에 휴가를 사용해요.

• 불편한 옷은 NO!
- 일할 땐 편한 게 최고죠. 편하고, 입고 싶은 옷을 입고 출근해요. 


[우리와 이렇게 합류합니다]

• 서류전형 → 면접전형(필요 시 추가 요청) → 과제전형(필요 시 요청) → 처우협의 → 합격발표 → 채용진행 순서로 진행됩니다. 

• 면접일정 조율 가능하며, 채용에 관해 궁금한 내용이 있다면 편하게 질문해주세요.

• 지원자의 환경에 따라 대면 혹은 비대면 면접 둘 다 가능합니다.

• 신규 입사하시는 분들 모두 3개월 간 서로 알아보고, 파악하고, 고민하는 ""알파고(수습)"" 기간이 있습니다.

• 근무지는 센터 및 팀에 따라 변동 사항이 발생할 수 있습니다.",없음,"서울 성동구 성수일로 19 유한타워 1, 2, 3층",4655,87,Work Place NEW NO 나은 좋다 장비 갖추다 나다 기기 장비 최신 노트북 요청 물품 월요병 월요일 두렵다 말다 휴식 스스로 정합 오다 집중 자유 효율 톡톡 튀다 닉네임 영어 닉네임 수평 지향 파다 닉네임 아이언맨 강백호 개성 넘치다 닉네임 가득하다 웰컴 선물 새롭다 드림 에이스 특별하다 새롭다 부모님 감사 인사 선물 먹다 먹다 자고 점심 저녁 식대 개인 별로 식대 카드 간식 좋아하다 주목 해주다 드리머 다양하다 종류 간식 항상 구비 일주일 돌아오다 다양하다 테마 조이 디저트 충전 수다 떨다 장기 근속 드리머 휴가 인센티브 드림 에이스 경조사 휴가 비용 드리머 추천 해주다 추천 신규 들어오다 인센티브 눈치 말다 싶다 쉬다 쉬다 효율 휴가 불편하다 편하다 최고 편하다 입다 싶다 입다 필요 추가 요청 과제 필요 요청 처우 발표 순서 일정 조율 관해 궁금하다 내용 편하다 질문 해주다 자의 대면 비대 신규 서로 알아보다 파악 알파 수습 기간 센터 변동 발생,IoT HW HW HW HW 스마트 시티 디바이스 신규 기획 검증 신뢰 인증 시험 양산 프로세스 협력 업체,0.6013434956723938
